752,1,1144,694,2,1,1,1,00785,06/05/2006,6,358.00,4.50,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
1170,1,1827,1326,2,1,1,1,01220,28/07/2006,2,570.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
1326,1,2079,489,2,1,1,1,01376,22/08/2006,1,1633.95,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
1531,1,2454,571,2,1,1,1,01581,29/09/2006,12,1728.00,2.10,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
4684,1,7642,1361,2,1,1,1,09938,29/02/2008,2,300.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
5186,1,8487,851,2,1,1,1,10410,09/04/2008,1,210.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
5201,1,8510,1283,2,1,1,1,10491,16/04/2008,6,1470.00,4.05,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
6049,1,10042,124,2,1,1,1,11076,30/06/2008,1,40.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
6240,1,10416,1361,2,1,1,1,11545,19/08/2008,2,460.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
6406,1,10711,368,2,1,1,1,11710,09/09/2008,2,494.00,4.50,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
7142,1,11980,1326,2,1,1,1,12469,17/12/2008,1,539.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
7311,1,12268,851,2,1,1,1,12644,03/01/2009,12,1170.00,2.28,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
7895,1,13269,571,2,1,1,1,13232,20/04/2009,1,90.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
11006,1,18550,679,2,1,1,1,16448,01/08/2010,1,170.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
11174,1,18899,694,2,1,1,1,16618,04/09/2010,12,816.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
11706,1,19898,1361,2,1,1,1,17151,14/12/2010,5,1205.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
12079,1,20575,1326,2,1,1,1,17530,11/02/2011,1,300.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
14074,1,24472,1283,2,1,1,1,19559,11/01/2012,2,400.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
16844,1,29510,489,2,1,1,1,22366,20/05/2013,2,2100.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
114,1,190,164,2,1,1,1,00124,24/12/2005,12,1232.00,2.90,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
