71013,9898,44,1,28/08/2010,null,6,L,-,310.00,0.00,0.60,0.00,0.00,A,96.90,212.50
76914,10777,42,1,30/10/2010,null,3,L,-,268.00,0.00,4.81,0.00,0.00,A,50.94,212.25
78638,11011,42,1,02/10/2010,null,2,L,-,103.00,0.00,6.54,0.00,0.00,A,27.56,68.90
81243,11425,1,1,21/04/2011,null,6,L,-,198.00,0.00,8.41,0.00,0.00,A,45.96,143.63
82997,11719,44,1,17/05/2011,null,5,L,-,250.00,0.00,0.75,0.00,0.00,A,102.03,147.22
89133,12662,42,1,18/10/2011,null,5,L,-,260.00,0.00,0.95,0.00,0.00,A,52.80,206.25
98417,14074,46,1,11/02/2012,null,1,L,-,200.00,0.00,0.00,0.00,0.00,A,0.00,200.00
120544,17051,29,1,30/09/2013,null,3,L,-,277.50,0.00,0.46,0.00,0.00,A,67.16,209.88
124747,17646,29,1,15/12/2013,null,2,L,-,204.00,0.00,1.33,0.00,0.00,A,76.00,126.67
124748,17646,52,1,15/01/2014,null,3,L,-,204.00,0.00,1.33,0.00,0.00,A,76.00,126.67
128676,18204,55,1,20/04/2014,null,2,L,-,288.00,0.00,1.87,0.00,0.00,A,92.80,193.33
3439,366,1,1,10/04/2007,null,15,L,-,56.25,0.00,0.28,0.00,0.00,A,23.43,32.54
4944,538,1,1,14/08/2006,null,5,L,-,114.00,0.00,0.76,0.00,0.00,A,49.41,63.83
4950,538,1,1,14/02/2007,null,11,L,-,114.00,0.00,0.76,0.00,0.00,A,49.41,63.83
5320,574,1,1,24/07/2006,null,4,L,-,175.00,0.00,1.06,0.00,0.00,A,57.36,116.58
6099,681,1,1,21/04/2006,null,0,L,-,100.00,0.00,0.00,0.00,0.00,A,0.00,100.00
6108,681,1,1,21/01/2007,null,9,L,-,77.00,0.00,0.27,0.00,0.00,A,5.15,71.58
9855,1162,1,1,30/10/2006,null,3,L,-,200.00,0.00,0.00,0.00,0.00,A,49.56,150.44
10154,1208,1,1,04/09/2006,null,2,L,-,167.00,0.00,0.00,0.00,0.00,A,0.00,167.00
11725,1456,1,1,22/10/2006,null,1,L,-,55.00,0.00,0.00,0.00,0.00,A,0.00,55.00
17549,2216,1,1,26/03/2007,null,2,L,-,199.00,0.00,0.41,0.00,0.00,A,12.99,185.60
24900,3256,41,1,03/02/2008,null,7,L,-,129.00,0.00,0.68,0.00,10.00,A,49.60,78.72
24902,3256,2,1,03/04/2008,null,9,L,-,129.00,0.00,0.68,0.00,0.00,A,49.60,78.72
25040,3266,1,1,06/11/2007,null,4,L,-,84.00,0.00,0.74,0.00,0.00,A,16.76,66.50
36642,4930,1,1,02/07/2008,null,4,L,-,285.00,0.00,0.28,0.00,0.00,A,79.89,204.83
38229,5201,1,1,16/06/2008,null,2,L,-,195.00,0.00,0.68,0.00,0.00,A,37.99,156.33
40253,5510,1,1,16/11/2008,null,6,L,-,228.00,0.00,0.26,0.00,22.00,A,73.86,153.88
43872,6019,2,1,31/07/2008,null,0,L,-,400.00,0.00,0.00,0.00,0.00,A,0.00,400.00
44581,6123,2,1,03/08/2008,null,0,L,-,200.00,0.00,0.00,0.00,0.00,A,0.00,200.00
48789,6787,43,1,28/03/2009,null,5,L,-,60.00,0.00,0.07,0.00,0.00,A,11.60,48.33
48955,6816,1,1,03/04/2009,null,5,L,-,140.00,0.00,0.22,0.00,0.00,A,26.45,113.33
52838,7311,1,1,03/01/2010,null,12,L,-,85.00,0.00,0.09,0.00,10.00,A,18.24,66.67
79089,11070,44,1,14/10/2010,null,2,L,-,265.00,0.00,0.68,0.00,0.00,A,28.32,236.00
79764,11174,44,1,04/08/2011,null,11,L,-,68.00,0.00,0.29,0.00,2.00,A,21.96,45.75
82909,11706,42,1,14/05/2011,null,5,L,-,241.00,0.00,1.24,0.00,0.00,A,39.96,199.80
82994,11719,1,1,17/02/2011,null,2,L,-,250.00,0.00,0.75,0.00,5.00,A,102.03,147.22
87338,12355,46,1,02/10/2012,null,18,L,-,150.00,0.00,0.31,0.00,0.00,A,60.80,88.89
91748,13038,42,1,25/08/2011,null,1,L,-,150.00,0.00,0.00,0.00,0.00,A,0.00,150.00
97522,13948,42,1,23/01/2012,null,1,L,-,232.00,0.00,0.00,0.00,0.00,A,32.00,200.00
102899,14743,46,1,05/07/2012,null,2,L,-,150.00,0.00,0.00,0.00,4.00,A,0.00,150.00
107156,15278,1,1,25/09/2012,null,1,L,-,780.00,0.00,0.00,0.00,0.00,A,0.00,780.00
120545,17051,52,1,30/10/2013,null,4,L,-,277.50,0.00,0.46,0.00,0.00,A,67.16,209.88
124754,17646,29,1,15/07/2014,null,9,L,-,204.00,0.00,1.33,0.00,0.00,A,76.00,126.67
137189,19436,29,1,25/06/2015,null,5,L,-,298.00,0.00,1.23,0.00,0.00,A,55.10,241.67
137190,19436,29,1,25/07/2015,null,6,L,-,298.00,0.00,1.23,0.00,0.00,A,55.10,241.67
73399,10259,null,1,09/05/2010,null,1,L,-,795.00,0.00,1.30,0.00,2879.00,A,278.31,515.39
75907,10629,null,1,28/02/2011,null,9,L,-,220.00,0.00,0.53,0.00,689.00,A,69.97,149.50
73917,10324,null,1,21/04/2011,null,12,L,-,435.00,0.00,0.63,0.00,1324.00,A,136.04,298.33
73411,10259,null,1,09/05/2011,null,13,L,-,795.00,0.00,1.30,0.00,2396.00,A,278.31,515.39
73908,10324,null,1,21/07/2010,null,3,L,-,435.00,0.00,0.63,0.00,1523.00,A,136.04,298.33
73407,10259,null,1,09/01/2011,null,9,L,-,795.00,0.00,1.30,0.00,2555.00,A,278.31,515.39
75904,10629,null,1,30/11/2010,null,6,L,-,220.00,0.00,0.53,0.00,722.00,A,69.97,149.50
136074,19274,null,1,30/12/2015,null,12,L,-,84.00,0.00,0.70,0.00,0.00,A,33.30,50.00
142615,20242,null,1,05/06/2015,null,0,L,-,100.00,0.00,0.00,0.00,0.00,A,0.00,100.00
142616,20242,null,1,05/07/2015,null,1,L,-,118.00,0.00,2.00,0.00,0.00,A,16.00,100.00
142617,20242,null,1,05/08/2015,null,2,L,-,118.00,0.00,2.00,0.00,0.00,A,16.00,100.00
142618,20242,null,1,05/09/2015,null,3,L,-,118.00,0.00,2.00,0.00,0.00,A,16.00,100.00
142619,20242,null,1,05/10/2015,null,4,L,-,118.00,0.00,2.00,0.00,0.00,A,16.00,100.00
82410,11627,null,1,03/10/2011,null,10,L,-,220.00,0.00,0.12,0.00,609.00,A,70.71,149.17
82409,11627,null,1,03/09/2011,null,9,L,-,220.00,0.00,0.12,0.00,620.00,A,70.71,149.17
75901,10629,null,1,31/08/2010,null,3,L,-,220.00,0.00,0.53,0.00,755.00,A,69.97,149.50
132080,18682,null,1,05/12/2015,null,17,L,-,146.00,0.00,0.56,0.00,0.00,A,60.44,85.00
87604,12402,null,1,08/09/2011,null,5,L,-,125.00,0.00,3.27,0.00,351.00,A,39.48,82.25
87602,12402,null,1,08/07/2011,null,3,L,-,125.00,0.00,3.27,0.00,364.00,A,39.48,82.25
87603,12402,null,1,08/08/2011,null,4,L,-,125.00,0.00,3.27,0.00,358.00,A,39.48,82.25
131841,18651,null,1,30/08/2014,null,2,L,-,300.00,0.00,0.00,0.00,0.00,A,0.00,300.00
138981,19723,null,1,10/06/2015,null,1,L,-,228.00,0.00,2.50,0.00,0.00,A,0.00,225.50
73416,10259,null,1,09/10/2011,null,18,L,-,795.00,0.00,1.30,0.00,2193.00,A,278.31,515.39
73412,10259,null,1,09/06/2011,null,14,L,-,795.00,0.00,1.30,0.00,2355.00,A,278.31,515.39
82403,11627,null,1,03/03/2011,null,3,L,-,220.00,0.00,0.12,0.00,688.00,A,70.71,149.17
73400,10259,null,1,09/06/2010,null,2,L,-,795.00,0.00,1.30,0.00,2838.00,A,278.31,515.39
136079,19274,null,1,30/05/2016,null,17,L,-,84.00,0.00,0.70,0.00,0.00,A,33.30,50.00
136080,19274,null,1,30/06/2016,null,18,L,-,84.00,0.00,0.70,0.00,0.00,A,33.30,50.00
82404,11627,null,1,03/04/2011,null,4,L,-,220.00,0.00,0.12,0.00,676.00,A,70.71,149.17
74892,10480,null,1,08/09/2010,null,4,L,-,595.00,0.00,7.48,0.00,2034.00,A,245.94,341.58
82408,11627,null,1,03/08/2011,null,8,L,-,220.00,0.00,0.12,0.00,631.00,A,70.71,149.17
87600,12402,null,1,08/05/2011,null,1,L,-,125.00,0.00,3.27,0.00,377.00,A,39.48,82.25
69421,9650,null,1,24/01/2010,null,1,L,-,98.00,0.00,4.94,0.00,0.00,A,26.40,66.66
143173,20325,null,1,27/06/2015,null,0,L,-,500.00,0.00,0.00,0.00,0.00,A,0.00,500.00
143176,20325,null,1,30/09/2015,null,3,L,-,450.00,0.00,0.65,0.00,0.00,A,19.35,430.00
134931,19093,null,1,30/06/2015,null,8,L,-,125.00,0.00,1.67,0.00,0.00,A,40.00,83.33
82405,11627,null,1,03/05/2011,null,5,L,-,220.00,0.00,0.12,0.00,665.00,A,70.71,149.17
149081,21134,null,1,25/03/2016,null,1,L,-,900.00,0.00,0.00,0.00,0.00,A,0.00,900.00
136066,19274,null,1,30/04/2015,null,4,L,-,84.00,0.00,0.70,0.00,0.00,A,33.30,50.00
73403,10259,null,1,09/09/2010,null,5,L,-,795.00,0.00,1.30,0.00,2716.00,A,278.31,515.39
73906,10324,null,1,21/05/2010,null,1,L,-,435.00,0.00,0.63,0.00,1567.00,A,136.04,298.33
138982,19723,null,1,10/07/2015,null,2,L,-,228.00,0.00,2.50,0.00,0.00,A,0.00,225.50
73404,10259,null,1,09/10/2010,null,6,L,-,795.00,0.00,1.30,0.00,2677.00,A,278.31,515.39
150948,21381,null,1,18/04/2016,null,0,L,-,350.00,0.00,0.00,0.00,0.00,A,0.00,350.00
150949,21381,null,1,30/05/2016,null,1,L,-,900.00,0.00,0.00,0.00,0.00,A,0.00,900.00
82402,11627,null,1,03/02/2011,null,2,L,-,220.00,0.00,0.12,0.00,698.00,A,70.71,149.17
87605,12402,null,1,08/10/2011,null,6,L,-,125.00,0.00,3.27,0.00,345.00,A,39.48,82.25
73402,10259,null,1,09/08/2010,null,4,L,-,795.00,0.00,1.30,0.00,2757.00,A,278.31,515.39
132072,18682,null,1,05/04/2015,null,9,L,-,146.00,0.00,0.56,0.00,0.00,A,60.44,85.00
132075,18682,null,1,05/07/2015,null,12,L,-,146.00,0.00,0.56,0.00,0.00,A,60.44,85.00
136068,19274,null,1,30/06/2015,null,6,L,-,84.00,0.00,0.70,0.00,0.00,A,33.30,50.00
74891,10480,null,1,08/08/2010,null,3,L,-,595.00,0.00,7.48,0.00,2065.00,A,245.94,341.58
69429,9650,null,1,24/09/2010,null,9,L,-,98.00,0.00,4.94,0.00,332.00,A,26.40,66.66
73914,10324,null,1,21/01/2011,null,9,L,-,435.00,0.00,0.63,0.00,1389.00,A,136.04,298.33
69431,9650,null,1,24/11/2010,null,11,L,-,98.00,0.00,4.94,0.00,322.00,A,26.40,66.66
144190,20464,null,1,01/05/2016,null,9,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144191,20464,null,1,01/06/2016,null,10,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144192,20464,null,1,01/07/2016,null,11,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144193,20464,null,1,01/08/2016,null,12,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144194,20464,null,1,01/09/2016,null,13,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144195,20464,null,1,01/10/2016,null,14,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144196,20464,null,1,01/11/2016,null,15,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144197,20464,null,1,01/12/2016,null,16,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144198,20464,null,1,01/01/2017,null,17,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144199,20464,null,1,01/02/2017,null,18,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144200,20464,null,1,01/03/2017,null,19,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144201,20464,null,1,01/04/2017,null,20,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144202,20464,null,1,01/05/2017,null,21,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144203,20464,null,1,01/06/2017,null,22,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144204,20464,null,1,01/07/2017,null,23,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144205,20464,null,1,01/08/2017,null,24,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144206,20464,null,1,01/09/2017,null,25,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144184,20464,null,1,30/10/2015,null,3,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144185,20464,null,1,30/11/2015,null,4,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144186,20464,null,1,30/12/2015,null,5,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144187,20464,null,1,30/01/2016,null,6,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144182,20464,null,1,30/08/2015,null,1,L,-,400.00,0.00,280.30,0.00,0.00,A,43.70,76.00
144183,20464,null,1,30/09/2015,null,2,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
144189,20464,null,1,01/04/2016,null,8,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
73912,10324,null,1,21/11/2010,null,7,L,-,435.00,0.00,0.63,0.00,1433.00,A,136.04,298.33
73405,10259,null,1,09/11/2010,null,7,L,-,795.00,0.00,1.30,0.00,2635.00,A,278.31,515.39
69423,9650,null,1,24/03/2010,null,3,L,-,98.00,0.00,4.94,0.00,0.00,A,26.40,66.66
73913,10324,null,1,21/12/2010,null,8,L,-,435.00,0.00,0.63,0.00,1412.00,A,136.04,298.33
73907,10324,null,1,21/06/2010,null,2,L,-,435.00,0.00,0.63,0.00,1544.00,A,136.04,298.33
144188,20464,null,1,01/03/2016,null,7,L,-,120.00,0.00,0.30,0.00,0.00,A,43.70,76.00
74900,10480,null,1,08/05/2011,null,12,L,-,595.00,0.00,7.48,0.00,1794.00,A,245.94,341.58
74896,10480,null,1,08/01/2011,null,8,L,-,595.00,0.00,7.48,0.00,1913.00,A,245.94,341.58
74897,10480,null,1,08/02/2011,null,9,L,-,595.00,0.00,7.48,0.00,1882.00,A,245.94,341.58
74895,10480,null,1,08/12/2010,null,7,L,-,595.00,0.00,7.48,0.00,1944.00,A,245.94,341.58
75908,10629,null,1,28/03/2011,null,10,L,-,220.00,0.00,0.53,0.00,678.00,A,69.97,149.50
75903,10629,null,1,30/10/2010,null,5,L,-,220.00,0.00,0.53,0.00,733.00,A,69.97,149.50
136067,19274,null,1,30/05/2015,null,5,L,-,84.00,0.00,0.70,0.00,0.00,A,33.30,50.00
73414,10259,null,1,09/08/2011,null,16,L,-,795.00,0.00,1.30,0.00,2274.00,A,278.31,515.39
73911,10324,null,1,21/10/2010,null,6,L,-,435.00,0.00,0.63,0.00,1456.00,A,136.04,298.33
74889,10480,null,1,08/06/2010,null,1,L,-,595.00,0.00,7.48,0.00,2125.00,A,245.94,341.58
75906,10629,null,1,31/01/2011,null,8,L,-,220.00,0.00,0.53,0.00,699.00,A,69.97,149.50
82401,11627,null,1,03/01/2011,null,1,L,-,220.00,0.00,0.12,0.00,709.00,A,70.71,149.17
74893,10480,null,1,08/10/2010,null,5,L,-,595.00,0.00,7.48,0.00,2004.00,A,245.94,341.58
73406,10259,null,1,09/12/2010,null,8,L,-,795.00,0.00,1.30,0.00,2596.00,A,278.31,515.39
129816,18370,null,1,15/05/2014,null,1,L,-,335.00,0.00,0.00,0.00,394.00,A,0.00,335.00
87609,12402,null,1,08/02/2012,null,10,L,-,125.00,0.00,3.27,0.00,319.00,A,39.48,82.25
73909,10324,null,1,21/08/2010,null,4,L,-,435.00,0.00,0.63,0.00,1500.00,A,136.04,298.33
74898,10480,null,1,08/03/2011,null,10,L,-,595.00,0.00,7.48,0.00,1854.00,A,245.94,341.58
73915,10324,null,1,21/02/2011,null,10,L,-,435.00,0.00,0.63,0.00,1367.00,A,136.04,298.33
75899,10629,null,1,30/06/2010,null,1,L,-,220.00,0.00,0.53,0.00,778.00,A,69.97,149.50
69424,9650,null,1,24/04/2010,null,4,L,-,98.00,0.00,4.94,0.00,0.00,A,26.40,66.66
82412,11627,null,1,03/12/2011,null,12,L,-,220.00,0.00,0.12,0.00,587.00,A,70.71,149.17
82411,11627,null,1,03/11/2011,null,11,L,-,220.00,0.00,0.12,0.00,598.00,A,70.71,149.17
69427,9650,null,1,24/07/2010,null,7,L,-,98.00,0.00,4.94,0.00,343.00,A,26.40,66.66
73415,10259,null,1,09/09/2011,null,17,L,-,795.00,0.00,1.30,0.00,2233.00,A,278.31,515.39
74899,10480,null,1,08/04/2011,null,11,L,-,595.00,0.00,7.48,0.00,1824.00,A,245.94,341.58
69425,9650,null,1,24/05/2010,null,5,L,-,98.00,0.00,4.94,0.00,2.00,A,26.40,66.66
82407,11627,null,1,03/07/2011,null,7,L,-,220.00,0.00,0.12,0.00,643.00,A,70.71,149.17
82406,11627,null,1,03/06/2011,null,6,L,-,220.00,0.00,0.12,0.00,654.00,A,70.71,149.17
143175,20325,null,1,30/08/2015,null,2,L,-,450.00,0.00,0.65,0.00,0.00,A,19.35,430.00
143174,20325,null,1,30/07/2015,null,1,L,-,450.00,0.00,0.65,0.00,0.00,A,19.35,430.00
87606,12402,null,1,08/11/2011,null,7,L,-,125.00,0.00,3.27,0.00,339.00,A,39.48,82.25
73401,10259,null,1,09/07/2010,null,3,L,-,795.00,0.00,1.30,0.00,2798.00,A,278.31,515.39
129817,18370,null,1,15/06/2014,null,2,L,-,335.00,0.00,0.00,0.00,377.00,A,0.00,335.00
69430,9650,null,1,24/10/2010,null,10,L,-,98.00,0.00,4.94,0.00,327.00,A,26.40,66.66
87610,12402,null,1,08/03/2012,null,11,L,-,125.00,0.00,3.27,0.00,313.00,A,39.48,82.25
75909,10629,null,1,30/04/2011,null,11,L,-,220.00,0.00,0.53,0.00,666.00,A,69.97,149.50
75910,10629,null,1,30/05/2011,null,12,L,-,220.00,0.00,0.53,0.00,655.00,A,69.97,149.50
73910,10324,null,1,21/09/2010,null,5,L,-,435.00,0.00,0.63,0.00,1478.00,A,136.04,298.33
73413,10259,null,1,09/07/2011,null,15,L,-,795.00,0.00,1.30,0.00,2315.00,A,278.31,515.39
87611,12402,null,1,08/04/2012,null,12,L,-,125.00,0.00,3.27,0.00,307.00,A,39.48,82.25
87608,12402,null,1,08/01/2012,null,9,L,-,125.00,0.00,3.27,0.00,326.00,A,39.48,82.25
69432,9650,null,1,24/12/2010,null,12,L,-,98.00,0.00,4.94,0.00,318.00,A,26.40,66.66
132074,18682,null,1,05/06/2015,null,11,L,-,146.00,0.00,0.56,0.00,0.00,A,60.44,85.00
69428,9650,null,1,24/08/2010,null,8,L,-,98.00,0.00,4.94,0.00,337.00,A,26.40,66.66
109400,15579,null,1,24/10/2012,null,2,L,-,200.00,0.00,0.00,0.00,425.00,A,0.00,200.00
69426,9650,null,1,24/06/2010,null,6,L,-,98.00,0.00,4.94,0.00,347.00,A,26.40,66.66
74894,10480,null,1,08/11/2010,null,6,L,-,595.00,0.00,7.48,0.00,1973.00,A,245.94,341.58
109401,15579,null,1,08/11/2012,null,3,L,-,200.00,0.00,0.00,0.00,420.00,A,0.00,200.00
73410,10259,null,1,09/04/2011,null,12,L,-,795.00,0.00,1.30,0.00,2435.00,A,278.31,515.39
87601,12402,null,1,08/06/2011,null,2,L,-,125.00,0.00,3.27,0.00,370.00,A,39.48,82.25
73916,10324,null,1,21/03/2011,null,11,L,-,435.00,0.00,0.63,0.00,1346.00,A,136.04,298.33
75902,10629,null,1,30/09/2010,null,4,L,-,220.00,0.00,0.53,0.00,744.00,A,69.97,149.50
75905,10629,null,1,30/12/2010,null,7,L,-,220.00,0.00,0.53,0.00,711.00,A,69.97,149.50
145565,20663,null,1,06/10/2015,null,0,L,-,200.00,0.00,0.00,0.00,0.00,A,0.00,200.00
145568,20663,null,1,15/01/2016,null,3,L,-,298.00,0.00,0.22,0.00,0.00,A,14.45,283.33
145567,20663,null,1,15/12/2015,null,2,L,-,298.00,0.00,0.22,0.00,0.00,A,14.45,283.33
145566,20663,null,1,15/11/2015,null,1,L,-,298.00,0.00,0.22,0.00,0.00,A,14.45,283.33
146892,20829,null,1,10/12/2015,null,1,L,-,800.00,0.00,0.00,0.00,0.00,A,0.00,800.00
146891,20829,null,1,01/12/2015,null,0,L,-,800.00,0.00,0.00,0.00,0.00,A,0.00,800.00
73408,10259,null,1,09/02/2011,null,10,L,-,795.00,0.00,1.30,0.00,2514.00,A,278.31,515.39
73409,10259,null,1,09/03/2011,null,11,L,-,795.00,0.00,1.30,0.00,2476.00,A,278.31,515.39
95117,13570,null,1,29/10/2011,null,0,L,-,800.00,0.00,0.00,0.00,0.00,A,0.00,800.00
102897,14743,null,1,12/05/2012,null,0,L,-,39.00,0.00,0.00,0.00,0.00,A,0.00,39.00
109317,15568,null,1,25/10/2012,null,1,L,-,525.00,0.00,0.00,0.00,10.00,A,0.00,525.00
25042,3266,null,1,06/01/2008,null,6,L,-,84.00,0.00,0.74,0.00,0.00,A,16.76,66.50
38689,5257,null,1,30/04/2008,null,0,L,-,500.00,0.00,0.00,0.00,0.00,A,0.00,500.00
63238,8762,null,1,19/02/2010,null,6,L,-,162.00,0.00,0.43,0.00,56.00,A,52.40,109.17
134349,19019,null,1,05/11/2014,null,1,L,-,350.00,0.00,0.00,0.00,5.00,A,0.00,350.00
2046,208,null,1,29/12/2005,null,0,L,-,100.00,0.00,0.00,0.00,0.00,A,0.00,100.00
89135,12662,null,1,18/12/2011,null,7,L,-,260.00,0.00,0.95,0.00,0.00,A,52.80,206.25
94951,13539,null,1,22/02/2012,null,4,L,-,130.00,0.00,2.00,0.00,0.00,A,28.00,100.00
124755,17646,null,1,15/08/2014,null,10,L,-,204.00,0.00,1.33,0.00,4.00,A,76.00,126.67
4954,538,null,1,14/06/2007,null,15,L,-,114.00,0.00,0.76,0.00,0.00,A,49.41,63.83
18050,2279,null,1,05/02/2008,null,12,L,-,102.00,0.00,0.60,0.00,0.00,A,33.98,67.42
5073,549,null,1,15/06/2006,null,3,L,-,89.00,0.00,0.69,0.00,0.00,A,30.06,58.25
5078,549,null,1,15/11/2006,null,8,L,-,89.00,0.00,0.69,0.00,0.00,A,30.06,58.25
36286,4873,null,1,27/07/2008,null,5,L,-,339.00,0.00,0.71,0.00,0.00,A,66.79,271.50
121257,17153,null,1,05/07/2013,null,0,L,-,100.00,0.00,0.00,0.00,0.00,A,0.00,100.00
49854,6934,null,1,03/01/2009,null,2,L,-,649.50,0.00,0.00,0.00,30.50,A,0.00,649.50
16741,2113,null,1,30/04/2007,null,3,L,-,250.00,0.00,0.67,0.00,0.00,A,66.00,183.33
42211,5800,null,1,01/08/2008,null,1,L,-,619.00,0.00,0.00,0.00,0.00,A,0.00,619.00
42212,5801,null,1,01/08/2008,null,1,L,-,135.00,0.00,0.00,0.00,0.00,A,0.00,135.00
85061,12018,null,1,14/03/2011,null,2,L,-,105.00,0.00,0.00,0.00,0.00,A,0.00,105.00
109318,15568,null,1,25/11/2012,null,2,L,-,525.00,0.00,0.00,0.00,21.00,A,0.00,525.00
37100,5005,null,1,15/04/2008,null,1,L,-,250.00,0.00,0.00,0.00,0.00,A,0.00,250.00
59170,8216,null,1,06/07/2009,null,1,L,-,182.00,0.00,3.58,0.00,0.00,A,38.59,139.83
91036,12929,null,1,07/09/2011,null,2,L,-,225.00,0.00,0.00,0.00,0.00,A,0.00,225.00
99883,14293,null,1,23/03/2012,null,1,L,-,390.00,0.00,0.00,0.00,6.50,A,0.00,390.00
147054,20856,null,1,30/12/2015,null,1,L,-,900.00,0.00,0.00,0.00,0.00,A,0.00,900.00
130957,18546,null,1,26/05/2014,null,0,L,-,500.00,0.00,0.00,0.00,0.00,A,0.00,500.00
130961,18546,null,1,30/09/2014,null,4,L,-,290.00,0.00,1.40,0.00,0.00,A,93.60,195.00
130485,18478,null,1,10/05/2014,null,0,L,-,120.00,0.00,0.00,0.00,0.00,A,0.00,120.00
134924,19093,null,1,30/11/2014,null,1,L,-,125.00,0.00,1.67,0.00,0.00,A,40.00,83.33
134930,19093,null,1,30/05/2015,null,7,L,-,125.00,0.00,1.67,0.00,0.00,A,40.00,83.33
136063,19274,null,1,30/01/2015,null,1,L,-,84.00,0.00,0.70,0.00,1.00,A,33.30,50.00
136064,19274,null,1,28/02/2015,null,2,L,-,84.00,0.00,0.70,0.00,3.00,A,33.30,50.00
137027,19410,null,1,28/03/2015,null,2,L,-,300.00,0.00,0.00,0.00,0.00,A,0.00,300.00
137025,19410,null,1,09/01/2015,null,0,L,-,1500.00,0.00,0.00,0.00,0.00,A,0.00,1500.00
137185,19436,null,1,25/02/2015,null,1,L,-,298.00,0.00,1.23,0.00,0.00,A,55.10,241.67
18048,2279,null,1,05/12/2007,null,10,L,-,102.00,0.00,0.60,0.00,0.00,A,33.98,67.42
34890,4659,null,1,25/03/2008,null,2,L,-,120.00,0.00,0.00,0.00,0.00,A,0.00,120.00
40255,5510,null,1,16/01/2009,null,8,L,-,228.00,0.00,0.26,0.00,40.00,A,73.86,153.88
43873,6019,null,1,31/08/2008,null,1,L,-,475.00,0.00,0.00,0.00,0.00,A,0.00,475.00
85485,12079,null,1,11/03/2011,null,1,L,-,150.00,0.00,0.00,0.00,0.00,A,0.00,150.00
124756,17646,null,1,15/09/2014,null,11,L,-,204.00,0.00,1.33,0.00,0.00,A,76.00,126.67
6104,681,null,1,21/09/2006,null,5,L,-,77.00,0.00,0.27,0.00,0.00,A,5.15,71.58
6109,681,null,1,19/02/2007,null,10,L,-,220.16,0.00,0.27,0.00,0.00,A,5.15,214.74
3447,366,null,1,10/12/2007,null,23,L,-,56.25,0.00,0.28,0.00,0.00,A,23.43,32.54
24897,3256,null,1,03/11/2007,null,4,L,-,129.00,0.00,0.68,0.00,0.00,A,49.60,78.72
56624,7814,null,1,04/11/2009,null,7,L,-,55.00,0.00,1.24,0.00,15.00,A,11.43,42.33
67355,9370,null,1,28/02/2010,null,3,L,-,726.00,0.00,5.84,0.00,4.00,A,77.16,643.00
121421,17178,null,1,25/09/2013,null,2,L,-,192.00,0.00,1.07,0.00,0.00,A,57.60,133.33
121428,17178,null,1,25/04/2014,null,9,L,-,192.00,0.00,1.07,0.00,0.00,A,57.60,133.33
56633,7814,null,1,04/08/2010,null,16,L,-,55.00,0.00,1.24,0.00,16.00,A,11.43,42.33
56634,7814,null,1,04/09/2010,null,17,L,-,55.00,0.00,1.24,0.00,16.00,A,11.43,42.33
130963,18546,null,1,30/11/2014,null,6,L,-,290.00,0.00,1.40,0.00,0.00,A,93.60,195.00
3731,401,null,1,04/05/2006,null,3,L,-,184.00,0.00,0.33,0.00,25.22,A,0.00,183.67
5323,574,null,1,24/10/2006,null,7,L,-,175.00,0.00,1.06,0.00,0.00,A,57.36,116.58
9609,1134,null,1,23/08/2006,null,1,L,-,124.00,0.00,0.02,0.00,0.00,A,16.73,107.25
18043,2279,null,1,05/07/2007,null,5,L,-,102.00,0.00,0.60,0.00,0.00,A,33.98,67.42
95666,13665,null,1,15/04/2012,null,5,L,-,96.00,0.00,0.00,0.00,36.00,A,16.00,80.00
134929,19093,null,1,30/04/2015,null,6,L,-,125.00,0.00,1.67,0.00,0.00,A,40.00,83.33
98378,14067,null,1,09/03/2012,null,2,L,-,195.00,0.00,0.00,0.00,0.00,A,0.00,195.00
